Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,158336,"Fairmont Chicago, Millennium Park",200 N Columbus Dr,60601,LOOP,Hotel,700000,1987,1,96,17157744,17158450,,,,49,102.7,49,102.7,4083.7,5.8,41.88613315,-87.62132377,"(41.88613315, -87.62132377)"
2017,115816,Campbell Terrace,2061 N. Campbell,60647,LOGAN SQUARE,Multifamily Housing,140200,1985,1,41,6696988,3352199,,,,71.7,175.1,74.7,183.3,1416.3,10.1,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2017,102029,Drexel Grand,5220 S Drexel Avenue,60615,HYDE PARK,Multifamily Housing,53092,1926,1,60,1708852,998900,,,,51,120.8,54.8,131.6,369,7,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,146828,"Greenglen Park Property, LLC",1373 West Greenleaf Ave,60626,ROGERS PARK,Multifamily Housing,75435,1925,1,100,512042,,,,,6.8,21.3,6.6,20.8,94.7,1.3,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,173620,Horwitz & Co.,651 West Washington Blvd,60661,NEAR WEST SIDE,Office,190000,1907,1,59,14317301,,,,,75.4,236.6,75.4,236.6,2647.2,13.9,41.88311341,-87.64488033,"(41.88311341, -87.64488033)"
2017,101876,55 E Jackson Blvd,55 E Jackson Blvd,60604,LOOP,Office,451233,1963,1,42,31109705,27494813,,,,129.9,280.5,137.3,288.3,7212.4,16,41.8780063,-87.62558458,"(41.8780063, -87.62558458)"
2017,173632,The Chicago Building,7 West Madison Street,60603,LOOP,Residence Hall/Dormitory,104965,1904,1,,2784427,5466884,,1380276,,91.8,151.1,96.6,155.9,907.2,8.6,41.88201315,-87.62821922,"(41.88201315, -87.62821922)"
2017,172137,Newberry Plaza Townhouse Owners Association,1000 N. State St.,60610,NEAR NORTH SIDE,Multifamily Housing,60000,1975,1,,1387128,439084,,,,30.4,80.3,30.9,81.7,279.8,4.7,41.90079756,-87.62909417,"(41.90079756, -87.62909417)"
2017,252094,1110 N Lake Shore Dr (252094),1110 N Lake Shore Dr,60611,NEAR NORTH SIDE,Multifamily Housing,208489,1970,1,8,11400325,,,,,54.7,171.7,60.4,189.6,2107.9,10.1,41.90282478,-87.62497673,"(41.90282478, -87.62497673)"
2017,251408,Clissold Ele-CPS,2330 W 110th Pl,60643,MORGAN PARK,K-12 School,63257,2001,1,72,1206663,1894787,,,,49,91.3,53.6,96.9,323.7,5.1,41.692987,-87.679776,"(41.692987, -87.679776)"
2017,106121,Pine Grove Property LLC,2828 N Pine Grove Ave,60657,LAKE VIEW,Multifamily Housing,97600,1922,1,16,1027759,13492516,,,,148.8,178.2,161.9,191.6,906.7,9.3,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,173818,"3838 North Broadway, LLC",3838 N. Broadway St.,60613,LAKE VIEW,Multifamily Housing,70680,1928,1,55,2982951,3343221,,,,89.5,182.2,89.5,182.2,729.1,10.3,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,150282,The Royalle Condominium Association,744 N. Clark St.,60654,NEAR NORTH SIDE,Multifamily Housing,77800,2003,1,23,2459724,3476701,,,,76.3,146.2,80.8,152.8,639.5,8.2,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2017,244447,One River Place Condominium Association,758 N. Larrabee,60654,NEAR NORTH SIDE,Multifamily Housing,365722,1929,1,87,8061294,13643441,,,,59.3,108.4,65.5,116.5,2215.2,6.1,41.89621968,-87.64302715,"(41.89621968, -87.64302715)"
2017,251241,212 East Cullerton CA,212 E. Cullerton,60616,NEAR SOUTH SIDE,Multifamily Housing,158136,2004,1,39,4844399,6367657,,,,70.9,138.5,75.4,146,1233.9,7.8,41.85554,-87.621981,"(41.85554, -87.621981)"
2017,106236,Twain-CPS,5131 S Linder Ave,60638,GARFIELD RIDGE,K-12 School,140166,1927,1,34,4215263,6085470,,,,73.5,140,81.6,148.6,1102.6,7.9,41.799519,-87.759992,"(41.799519, -87.759992)"
2017,103716,The Palmer House Hotel,17 E. Monroe Street,60603,LOOP,Hotel,1695000,1925,3,36,71467991,163086678,-14244674,-1248819,,129.2,222.6,134.6,227.6,20864.7,12.3,41.88032223,-87.62695184,"(41.88032223, -87.62695184)"
2017,251547,Gallistel La-CPS,10347 S Ewing Ave,60617,EAST SIDE,K-12 School,154192,1910,1,96,2211093,3801388,,,,39,70.9,46.6,79.8,610.7,4,41.70690075,-87.53493184,"(41.70690075, -87.53493184)"
2017,103738,Drexel Towers 4825,4825 S. Drexel,60615,KENWOOD,Multifamily Housing,89000,1970,1,84,1285294,5770634,,,,79.3,113.4,84.4,119,544.2,6.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,119055,CHICAGO BRICKYARD (1924),6525 W DIVERSEY AVE,60707,BELMONT CRAGIN,Retail Store,139940,2004,1,79,7607436,3113800,,,,76.6,194.1,80,197.6,1572,11.2,41.93005111,-87.78975524,"(41.93005111, -87.78975524)"
2017,251252,1445 North State Parkway,1445 N. State Parkway,60610,NEAR NORTH SIDE,Multifamily Housing,252076,1959,1,88,3694950,14447927,,,,72,106.2,77.1,111.4,1450.6,5.8,41.9091984,-87.62842589,"(41.9091984, -87.62842589)"
2017,254115,Archer Building Lofts Condominium Association,2310 S. Canal Street,60616,Armour Square,Multifamily Housing,99000,2000,1,96,1759118,2966268,,,,47.7,87.3,47.6,86.9,482.8,4.9,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2017,101748,One South Wacker,One South Wacker,60606,LOOP,Office,1343438,1982,1,88,67066170,1802077,,,,51.3,158.2,51.3,158.2,12495.9,9.3,41.88155817,-87.63615089,"(41.88155817, -87.63615089)"
2017,158224,The Shoreham at Lakeshore East,400 E South Water St,60601,LOOP,Multifamily Housing,430330,2005,1,28,13574761,27789041,,,,96.1,166.9,102,172.5,3985.9,9.3,41.88673811,-87.61677077,"(41.88673811, -87.61677077)"
2017,158184,33 West Monroe,33 W. Monroe Street,60603,LOOP,Office,1085869,1980,1,77,61656819,,,17556803,,72.9,194.5,74.6,202.2,12325.3,11.4,41.88038628,-87.62878581,"(41.88038628, -87.62878581)"
2017,252289,Palmer Square,2128 N Kedzie,60647,LOGAN SQUARE,Multifamily Housing,213000,1900,6,58,2902241,11999809,,,,70,98.5,75.2,104.8,1111.2,5.2,41.92017465,-87.70707286,"(41.92017465, -87.70707286)"
2017,160445,Cobbler Square,1350 N Wells St,60610,NEAR NORTH SIDE,Multifamily Housing,253620,1980,7,47,4380199,21428216,,,,101.8,142.9,108.9,150.1,1948,7.7,41.90706428,-87.63503986,"(41.90706428, -87.63503986)"
2017,101873,24 W. Randolph,24 W. Randolph,60601,LOOP,Performing Arts,83411,1926,1,,9841655,454752,,2099496,,148.6,401.4,155.2,423.5,,,41.88484989,-87.62883162,"(41.88484989, -87.62883162)"
2017,158651,1350-60 N LSD,1350 N Lake Shore Dr.,60610,NEAR NORTH SIDE,Multifamily Housing,726800,1951,2,44,16464108,47061186,,,,87.4,139.1,92.9,144.6,5543.8,7.6,41.90713265,-87.62642061,"(41.90713265, -87.62642061)"
2017,120631,New City Supportive Living,4707 S Marshfield Ave.,60609,NEW CITY,Senior Care Community,98550,2014,1,86,4036082,1036710,,,,51.5,139.6,52.6,142.7,801.3,8.1,41.80834036,-87.66559963,"(41.80834036, -87.66559963)"
2017,102456,"High School/ Middle School/ Sunny and Kovler Gym/ Belfield, Judd, Blaine Hall",5840 South Kenwood Avenue,60637,HYDE PARK,K-12 School,543787,1961,7,18,13239601,,20114590,11517392,,82.5,142.1,84.3,144.5,4390.5,8.1,41.78855503,-87.59395643,"(41.78855503, -87.59395643)"
2017,129735,Villa at Windsor Park,2649 E 75th St,60649,SOUTH SHORE,Senior Care Community,97826,1998,1,21,5483070,7439946,,,,132.1,255.8,137.2,260.9,1409,14.4,41.759248,-87.559768,"(41.759248, -87.559768)"
2017,102451,Abbott,947 E. 58th St.,60637,HYDE PARK,Laboratory,103005,1926,1,,2271201,,12680280,,,145.2,217.3,153.5,227.4,1261.9,12.3,41.7881573,-87.60321094,"(41.7881573, -87.60321094)"
2017,172129,73 East Elm Street Condominium Association,73 E Elm St,60611,NEAR NORTH SIDE,Multifamily Housing,97403,1930,1,52,1266596,6499710,,,,79.7,110.9,86.9,118.7,579.4,5.9,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2017,173837,Black Ensemble Theater,4450 North Clark Street,60640,UPTOWN,Performing Arts,54219,2011,1,,,,,,,,,,,,,41.96321715,-87.66659989,"(41.96321715, -87.66659989)"
2017,251797,RML Specialty Hospital,3534 W Van Buren,60624,EAST GARFIELD PARK,Other - Specialty Hospital,190000,1984,1,,15255318,21033714,,,,191,368.4,200.8,381.6,3937.8,20.7,41.875444,-87.714197,"(41.875444, -87.714197)"
2017,250098,Lincoln Perry Apartments,3245 S. PRAIRIE AVE,60616,DOUGLAS,Multifamily Housing,312210,1973,2,65,5009045,16979632,,,,70.4,107.5,76.1,113.4,1828,5.9,41.83535807,-87.62022239,"(41.83535807, -87.62022239)"
2017,101713,Aon Center,200 E. Randolph Street,60601,LOOP,Office,3193966,1972,1,85,120212301,83929844,,82640930,244002,89.9,171.7,91.3,174.8,31057.9,9.7,41.88529085,-87.62152084,"(41.88529085, -87.62152084)"
2017,173831,Lakeview YMCA,3321-3333 N.Marshfield,60657,LAKE VIEW,Fitness Center/Health Club/Gym,93228,1928,1,,4627911,9802159,,,,154.8,266.3,165.4,277.4,1376.3,14.8,41.94246355,-87.66961411,"(41.94246355, -87.66961411)"
2017,250052,Steinmetz Ac-CPS,3030 N MOBILE AVE,60634,BELMONT CRAGIN,K-12 School,398320,1934,1,90,6960514,18613828,,,,64.2,103.9,71.1,111.2,2275.6,5.7,41.93560335,-87.7843396,"(41.93560335, -87.7843396)"
2017,106128,5536 N. Sheridan,5536 N. Sheridan Rd.,60640,EDGEWATER,Multifamily Housing,58240,1969,1,55,960473,5034221,,,,102.9,142.5,,,445,7.6,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,251626,Albany Park-CPS,4929 N Sawyer Ave,60625,ALBANY PARK,K-12 School,104203,2006,1,32,4175476,4195676,,,,80.3,168.1,83.8,170.2,994.9,9.5,41.97110197,-87.70939495,"(41.97110197, -87.70939495)"
2017,251767,North Town Village Limited Partnership,1311 N Halsted,60642,NEAR NORTH SIDE,Multifamily Housing,101320,1999,1,92,1961845,3739462,,,,56.3,99.6,59.6,103.6,561.4,5.5,41.90532123,-87.64808318,"(41.90532123, -87.64808318)"
2017,251776,Matthew Manor,271 N. Albany,60612,EAST GARFIELD PARK,Multifamily Housing,52800,1996,1,16,1110893,4067747,,,,98.1,147,105.4,154.6,421.5,8,41.88619564,-87.70330877,"(41.88619564, -87.70330877)"
2017,254361,MILA,200 N Michigan Ave,60601,Loop,Multifamily Housing,514060,2016,1,84,11668467,12551637,,,,47.1,96.9,49.4,98.8,2824.1,5.5,41.8858198,-87.62537143,"(41.8858198, -87.62537143)"
2017,252253,Northwest Tower,1170 W Erie,60642,WEST TOWN,Multifamily Housing,139677,1972,1,38,2689939,13435163,,,,115.4,161.5,124.4,171.2,1211,8.7,41.89331019,-87.65678282,"(41.89331019, -87.65678282)"
2017,254162,Mertz Hall - CFSU-ID# 254162,1125 W Loyola Ave,60626,Rogers Park,Residence Hall/Dormitory,255286,1962,2,,6197840,8887588,,,,59.1,112.8,62.1,116,1618,6.3,42.0015174,-87.65906,"(42.0015174, -87.65906)"
2017,104238,3510 N. Pine Grove Ave.,3510 N. Pine Grove Ave.,60657,LAKE VIEW,Multifamily Housing,71310,1970,1,51,1166614,4880990,,,,84.8,123.2,90.3,128.6,475,6.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,251416,Linne Elemen-CPS,3221 N Sacramento Ave,60618,AVONDALE,K-12 School,105920,1895,1,86,2880860,4187663,,,,66.7,126.9,74,134.5,755.1,7.1,41.94009886,-87.70193107,"(41.94009886, -87.70193107)"
2017,101791,55 West Monroe,55 West Monroe,60603,LOOP,Office,899237,1980,1,89,42621612,,,,,47.4,148.8,49.9,156.7,7880.5,8.8,41.88038865,-87.6298223,"(41.88038865, -87.6298223)"
2017,160293,Millennium Centre (33 West Ontario Condominium Association),33 W Ontario,60654,NEAR NORTH SIDE,Multifamily Housing,1043204,2003,1,73,24604434,29368105,,,,51.7,103.6,54.9,106.9,6109.1,5.9,41.89324294,-87.62922972,"(41.89324294, -87.62922972)"
2017,120830,Astoria Place Living and Rehab,6300 North California Ave.,60659,WEST RIDGE,Senior Care Community,51828,1972,1,,3414897,,,,,,,,,,,41.99046172,-87.70620782,"(41.99046172, -87.70620782)"
2017,157100,1601 W Division LLC,1611 W Division St,60622,WEST TOWN,Multifamily Housing,108887,2013,1,74,2588852,3731049,,,,58,110.6,60.5,113.2,676.8,6.2,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2017,140991,One East 15th Place Condominium,1529 S State St,60605,NEAR SOUTH SIDE,Multifamily Housing,188000,2001,1,34,6242957,9184650,,,,82.1,155.6,86.7,159.6,1642.1,8.7,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2017,251240,5757 N. Sheridan Condominium Association,5757 N. Sheridan,60660,EDGEWATER,Multifamily Housing,197627,1962,1,35,1543261,22276800,,,,120.5,142.9,134.5,157.7,1468.6,7.4,41.98719804,-87.65477168,"(41.98719804, -87.65477168)"
2017,157971,(IL558) - Michigan Avenue Lofts,910 S. Michigan Ave.,60605,LOOP,Multifamily Housing,602241,1911,1,68,11244853,22188583,,,,55.5,97.3,59.4,101.5,3257.7,5.4,41.87031383,-87.62481784,"(41.87031383, -87.62481784)"
2017,254351,Jackson Throop Place,1241 - 1245 W Jackson Blvd.,60607,Near West Side,Multifamily Housing,113947,2016,2,47,2876743,6384080,,,,81.3,138.1,85.9,143.5,871,7.6,41.87987598,-87.65468643,"(41.87987598, -87.65468643)"
2017,103628,"SVF Fulton Chicago, LLC",1000 West Fulton,60607,NEAR WEST SIDE,Office,562792,1923,1,90,17703541,25392156,,,,76.6,146.1,80.3,150,4622,8.2,41.88677646,-87.65227883,"(41.88677646, -87.65227883)"
2017,251384,Cather-CPS,2910 W Washington Blvd,60612,EAST GARFIELD PARK,K-12 School,52579,1963,1,12,1357303,2771636,,,,78.5,136.4,84.8,143,398.2,7.6,41.88328737,-87.69945712,"(41.88328737, -87.69945712)"
2017,172106,55 W. Chestnut Apartments,55 W. Chestnut St.,60642,NEAR NORTH SIDE,Multifamily Housing,205000,1957,1,50,4385031,11281075,,,,76.4,124.9,81.6,130.4,1410,6.9,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,101787,111 N Canal,111 N. Canal St.,60606,NEAR WEST SIDE,Office,979270,1918,1,91,65268762,22414764,,,,89.5,233.3,92.2,236.1,13258.4,13.5,41.8838247,-87.6393572,"(41.8838247, -87.6393572)"
2017,131291,N Wacker Dr (EPL),29 North Wacker Drive,60606,LOOP,Office,137554,1961,1,,7693818,,,,,,,,,,,41.88268681,-87.63674119,"(41.88268681, -87.63674119)"
2017,113933,Cranston Condo,6929-39 S. Cranston,60649,SOUTH SHORE,Multifamily Housing,111239,1927,1,30,915395,13080474,,,,125.8,149.3,137.8,161.8,864,7.8,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2017,252274,C5957MAD (22142),5957 W MADISON ST,60644,AUSTIN,Multifamily Housing,62250,1930,1,17,2456603,2016400,,,,71.9,157.9,71.9,157.9,561.3,9,41.88006328,-87.7736898,"(41.88006328, -87.7736898)"
2017,102854,Hyde Park West Apartments,5325 S. Cottage Grove Ave,60615,HYDE PARK,Multifamily Housing,146499,1968,5,24,2479422,16890847,,,,132.2,174.2,139.2,181.5,1355.6,9.3,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,101682,Triangle Plaza,8750-8770 West Bryn Mawr Ave,60631,OHARE,Office,676939,1985,1,88,36067024,289799,,,,53.7,167.7,55.8,174.2,6684,9.9,41.98305124,-87.84427691,"(41.98305124, -87.84427691)"
2017,174200,1313 West Randolph,1313 W. Randolph St.,60607,NEAR WEST SIDE,Multifamily Housing,110387,1926,1,35,3297156,3133609,,,,58.3,123.6,60.9,127.8,776.1,7,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,101765,77 West Wacker Drive,77 W. Wacker Drive,60601,LOOP,Office,1139848,1992,1,84,61818889,,,,,54.2,170.3,56.2,176.4,11430,10,41.88651883,-87.630542,"(41.88651883, -87.630542)"
2017,159513,Atwater Apartments,355 East Ohio Street,60611,NEAR NORTH SIDE,Multifamily Housing,573707,2008,1,9,30867849,7901835,,,,67.6,183.4,69.4,189,6127,10.7,41.89226498,-87.6181671,"(41.89226498, -87.6181671)"
2017,120518,HHCS ICRC,3500 S Giles Street,60653,DOUGLAS,Residential Care Facility,54000,1974,1,,2659323,8854040,,,,213.2,326.8,226.7,339.8,962,17.8,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2017,159323,Minnie Riperton Apartments,4250 S. PRINCETON AVE,60609,FULLER PARK,Multifamily Housing,211036,1970,1,43,4154212,14020182,,,,86.1,131.6,93.5,140.5,1512.8,7.2,41.8167422,-87.63470433,"(41.8167422, -87.63470433)"
2017,172708,St. Mary of Providence,4200 N. Austin Ave,60634,PORTAGE PARK,Mixed Use Property,193381,1939,11,,3461877,10614898,,,,72.8,113.8,78.7,119.5,1203.9,6.2,41.95785227,-87.77734371,"(41.95785227, -87.77734371)"
2017,236480,Thorndale Beach South Condominium Association,5855 N. Sheridan,60660,EDGEWATER,Multifamily Housing,287849,1967,1,8,18028575,,,,,62.6,196.7,69.1,216.9,3333.4,11.6,41.988847,-87.65469653,"(41.988847, -87.65469653)"
2017,160258,"Parkways, The (IL)",6718 S. East End,60649,SOUTH SHORE,Multifamily Housing,467893,1925,21,80,9754058,14298856,,,,51.4,97.5,53.2,103.2,2563,5.5,41.77308517,-87.58433961,"(41.77308517, -87.58433961)"
2017,242732,The Residences at Hudson & Huron Condominium Association,451 W. Huron St.,60654,NEAR NORTH SIDE,Multifamily Housing,218635,2007,1,88,3845638,6742667,,,,48.4,87.6,51.2,90.9,1069.2,4.9,41.89447341,-87.64046966,"(41.89447341, -87.64046966)"
2017,100179,Saint Anthony Hospital - Main Hospital,2875 West 19th Street,60623,SOUTH LAWNDALE,Hospital (General Medical & Surgical),239057,1897,1,55,24796461,38109935,,,,263.1,493.1,268.6,496.7,6608.9,27.6,41.85513555,-87.6978405,"(41.85513555, -87.6978405)"
2017,251405,Hefferan Ele-CPS,4409 W Wilcox St,60624,WEST GARFIELD PARK,K-12 School,60934,1961,1,17,1321800,4962719,,,,103.1,153.6,113.1,164.1,508,8.3,41.878708,-87.73579,"(41.878708, -87.73579)"
2017,103692,333 South Wabash,333 S. Wabash,60604,LOOP,Office,1274198,1974,1,55,89770061,59170698,,,,116.9,270,122.1,275.5,19740.8,15.5,41.87740181,-87.62564302,"(41.87740181, -87.62564302)"
2017,162430,Providence St Mel School,119 S. Central Park Blvd,60624,EAST GARFIELD PARK,K-12 School,187689,1929,1,88,2996547,4782474,,,,41.4,76.9,44.6,80.2,808.1,4.3,41.87883538,-87.715548,"(41.87883538, -87.715548)"
2017,132118,CC Care (Community Care Center),4314 S. Wabash Ave.,60653,GRAND BOULEVARD,Senior Care Community,62600,1969,1,22,2163645,6327974,,,,135.6,214.7,142.6,221.2,736.2,11.8,41.81570201,-87.6251302,"(41.81570201, -87.6251302)"
2017,137292,Central Plaza Residential Home,321 North Central Avenue,60644,AUSTIN,Residential Care Facility,70683,1935,1,,2271628,10864601,,,,185.8,262.3,197.7,274,997.1,14.1,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2017,254368,AbilityLab,355 E. Erie Ave,60611,Near North Side,Hospital (General Medical & Surgical),800000,2016,1,,60755266,108889494,,,,212.1,381.4,218.5,388.1,17017,21.3,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
2017,250068,POLICE TRAINING ACADEMY,1300 W. Jackson Blvd.,60607,NEAR WEST SIDE,Adult Education,180000,1975,1,,11756763,14121265,,,,143.8,287.5,150.7,292,2923.8,16.2,41.87842264,-87.66057334,"(41.87842264, -87.66057334)"
2017,251887,Stem Magnet-CPS,1522 W FILLMORE BLVD,60607,NEAR WEST SIDE,K-12 School,69329,1990,1,43,1446645,4105814,,,,80.1,127.7,91,139.2,485.6,7,41.86871435,-87.66486183,"(41.86871435, -87.66486183)"
2017,250164,Cumberland Centre - Building 1,5440 North Cumberland Ave,60656,OHARE,Office,193449,1987,1,87,7125652,5216270,,,,63.8,144,66.6,146.1,1594.6,8.2,41.97798769,-87.83747799,"(41.97798769, -87.83747799)"
2017,120324,Ravenswood Station,1800-1804 W. Lawrence Ave.,60640,LINCOLN SQUARE,Supermarket/Grocery Store,149392,2014,1,,19127645,14160634,,,,222.8,501.6,230.7,512.1,4288.7,28.7,41.96884792,-87.67503096,"(41.96884792, -87.67503096)"
2017,159311,(ILCH1212) - Park Michigan [external],1212 S. Michigan Ave.,60605,NEAR SOUTH SIDE,Multifamily Housing,325968,1982,1,8,18680042,5198948,,,,73.3,196.7,77.7,211,3730,11.4,41.86688247,-87.62463952,"(41.86688247, -87.62463952)"
2017,252043,Renee Granville-Grossman Residential Commons,6031 South Ellis Avenue,60637,WOODLAWN,Residence Hall/Dormitory,338679,2009,1,33,11100280,590000,19237727,9728040,,120,201.8,124.7,207.7,3873.7,11.4,41.785279,-87.601124,"(41.785279, -87.601124)"
2017,232062,Prairie District Homes Tower Residences Condominium Association,1717 S. Prairie,60616,NEAR SOUTH SIDE,Multifamily Housing,291068,2003,1,22,7752166,13767847,,,,73.9,133.3,78.9,139.1,2164.6,7.4,41.85847515,-87.61984803,"(41.85847515, -87.61984803)"
2017,128321,Linden House of Chicago,2315 W. LeMoyne Ave.,60622,WEST TOWN,Multifamily Housing,76497,1992,1,49,2176772,3910860,,,,79.6,143,83.3,146.5,610.2,8,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2017,252259,Sheridan Park,4536 North Magnolia,60640,UPTOWN,Multifamily Housing,55300,1929,2,40,955470,6903335,,,,142.1,185.3,153.1,197.1,543.3,9.8,41.9642177,-87.66097727,"(41.9642177, -87.66097727)"
2017,175887,444 W. St.James Place,444 W. St. James Pl.,60614,LINCOLN PARK,Multifamily Housing,112662,1930,1,78,2610105,2932411,,,,49.2,100.1,51.2,104.4,638.3,5.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,112760,Park Castle Condominium Association,2416-2458 W. Greenleaf Ave,60645,WEST RIDGE,Multifamily Housing,80000,1927,1,67,415708,7955500,,,,104.6,120.7,116.3,133.2,499.4,6.2,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
2017,254374,G&A Senior Residence at Kedzie,4054 N Kedzie,60618,Irving Park,Multifamily Housing,50181,2015,1,44,708276,3616630,,,,86.2,120,93.4,127.5,323.1,6.4,41.95470868,-87.70563152,"(41.95470868, -87.70563152)"
2017,159247,Patrick Sullivan Apartments,1633 W. MADISON ST,60612,NEAR WEST SIDE,Multifamily Housing,367510,1965,1,69,6531128,24074817,,,,83.3,124.6,83.3,124.6,2486.3,6.8,41.88068367,-87.66808143,"(41.88068367, -87.66808143)"
2017,251713,Near North Career Metropolitan High School,1450 N Larrabee,60610,NEAR NORTH SIDE,Other - Public Services,190000,1958,1,,3510139,17793600,,,,112.1,156.3,,,1594.1,8.4,41.90794251,-87.64334319,"(41.90794251, -87.64334319)"
2017,101856,111 West Jackson,111 West Jackson Blvd,60604,LOOP,Office,671697,1962,1,83,26789014,23455713,,14952108,,97.1,184.2,100.3,187.6,6987,10.4,41.87784862,-87.63130907,"(41.87784862, -87.63130907)"
2017,130162,Freehand Hotel Chicago,19 East Ohio,60611,NEAR NORTH SIDE,Hotel,73250,1927,1,88,2813916,4488636,,,,99.7,185,,,758.7,10.4,41.89235352,-87.62732985,"(41.89235352, -87.62732985)"
2017,254360,Lycee Francais de Chicago,1929 W. Wilson Ave.,60640,Lincoln Square,K-12 School,86434,2015,1,11,3482239,4805878,,,,95.9,184.9,98.6,187.8,899.1,10.4,41.9695155,-87.65621108,"(41.9695155, -87.65621108)"
2017,260129,"Chicago Journeymen Plumbers' Local 130, U.A.",1340 W. Washington Blvd.,60607,NEAR WEST SIDE,Office,51130,1925,1,13,3142590,3836509,,,,136.5,271.8,144.5,279.1,784.8,15.3,41.88326409,-87.66151492,"(41.88326409, -87.66151492)"
2017,100334,Gold Coast City Apartments,860 N. DeWitt Place,60611,NEAR NORTH SIDE,Multifamily Housing,124000,1967,1,9,3067754,15175137,,,,147.1,206.2,158.6,217.6,1373.2,11.1,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
