Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2018,103721,The Rookery Building,Submitted,209 S. LaSalle,60604,4.0,false,LOOP,Office,337879,1886,1,3438,58,22432787.7,,,,,66.4,185.9,65.8,184.2,3732,11,41.87908523,-87.631822,"(41.87908523, -87.631822)"
2018,252288,Parkside Terrace Apartments,Submitted,143 N Parkside Avenue,60644,4.0,false,AUSTIN,Multifamily Housing,85000,1920,2,1815,96,1123435.8,4041145,,,,60.8,86.9,61.6,87.8,401.5,4.7,41.8829808,-87.76654394,"(41.8829808, -87.76654394)"
2018,251770,U.S. Cellular Plaza - 8420 _ Goby LLC,Submitted,8420 W. Bryn Mawr Ave.,60631-3485,4.0,false,OHARE,Office,212651,1982,1,,95,5215136.2,,,,,24.5,68.7,24.5,68.7,867.6,4.1,41.981133,-87.837845,"(41.981133, -87.837845)"
2018,105533,Fairfield Hall-ID#105533,Submitted,6228-6240 N Winthrop Ave,60660,4.0,false,EDGEWATER,Residence Hall/Dormitory,56200,1968,1,1126,99,953003.3,758946.2,,,,30.5,61.7,30.5,61.7,198.9,3.5,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,173927,Catholic Theological Union - Residence Hall,Submitted,5401 S. Cornell Ave.,60615,3.0,false,HYDE PARK,Residence Hall/Dormitory,90770,1924,1,2087,62,4714889.3,1456400,,,,68,162.3,67,159.1,861.7,9.5,41.79809371,-87.5847824,"(41.79809371, -87.5847824)"
2018,101812,One North Dearborn,Submitted,1-17 N. Dearborn Street,60602-3902,4.0,false,LOOP,Office,1075615.4,1902,1,2355,74,47176461.6,4558.1,,13460855.4,,56.4,134.2,55.4,131.6,8558.1,8,41.88234218,-87.62866439,"(41.88234218, -87.62866439)"
2018,125204,Reside on Morse- Morse,Submitted,1340 West Morse Avenue,60626,4.0,false,ROGERS PARK,Multifamily Housing,80320,1967,1,1339,99,855613.6,2545099.9,,,,42.3,63.1,41.8,61.5,277.5,3.5,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,126258,Belmont and Central,Not Submitted,5630 W. Belmont,60634,0.0,false,PORTAGE PARK,Supermarket/Grocery Store,93857,1949,1,77,90,7135345,5651909.3,,,,136.2,276.1,135.4,274.6,1487.3,15.8,41.93891623,-87.7680804,"(41.93891623, -87.7680804)"
2018,250150,Reid Murdoch Center,Submitted,315-331 N. LaSalle,60654,1.0,false,NEAR NORTH SIDE,Office,335281,1912,1,,15,22868640,22671201.5,,,,135.8,262,135.4,261.5,5008.7,14.9,41.88810068,-87.63181582,"(41.88810068, -87.63181582)"
2018,236913,Lake Park Plaza Condominium Association,Submitted,3930 N. Pine Grove Ave.,60613,2.0,false,LAKE VIEW,Multifamily Housing,491400,1969,1,19730,46,12542102.6,31944613.4,,,,90.5,139.7,91.7,141,3783.3,7.7,41.95405095,-87.64853489,"(41.95405095, -87.64853489)"
2018,156750,800 Clark,Not Submitted,800 810 N CLARK ST,60610,0.0,false,NEAR NORTH SIDE,,136363,,1,1272,,,,,,,,,,,,,41.89707469,-87.63158189,"(41.89707469, -87.63158189)"
2018,243547,Admirals Pointe Condominium Association,Submitted,645 N. Kingsbury Street,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,212211,2001,1,7041,30,5072026.7,14352399.9,,4238280.2,,111.5,156.1,112.5,157.2,1829.5,8.6,41.89320332,-87.64119962,"(41.89320332, -87.64119962)"
2018,103727,,Exempt,5040 5060 N BROADWAY,60640,,true,UPTOWN,,154000,,1,1913,,,,,,,,,,,,,41.97411618,-87.66026911,"(41.97411618, -87.66026911)"
2018,255011,Hampton Inn Chicago North/Loyola Station,Submitted,1209 W Albion,60626,4.0,false,Rogers Park,Hotel,92240,2016,1,3650,81,3004400.4,5279803.6,,,,89.8,151.3,89.4,149.1,780.3,8.5,42.00245984,-87.66136235,"(42.00245984, -87.66136235)"
2018,251641,Depriest Ele-CPS,Submitted,139 S Parkside Ave,60644,2.0,false,AUSTIN,K-12 School,106650,2003,1,1108,20,4858957.5,5016383.6,,,,92.6,177,90.8,173.8,1074.8,10.1,41.87814763,-87.76599426,"(41.87814763, -87.76599426)"
2018,158424,Virgin Hotel Chicago,Submitted,203 North Wabash,60601,4.0,false,LOOP,Hotel,258082.2,1928,1,7061,71,8452052.9,15570071,,,,93.1,155,92,153.9,2233.1,8.7,41.88619746,-87.62593056,"(41.88619746, -87.62593056)"
2018,253969,Parkside IIB,Submitted,459 W Division St,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,141502,2016,1,4871,94,2919559.7,4175358,,,,50.1,88.8,49.4,88,707.5,5,41.90383853,-87.63667998,"(41.90383853, -87.63667998)"
2018,158406,65 E Wacker Place,Submitted,65 E Wacker Place,60601,4.0,false,LOOP,Office,249062,1928,1,2288,62,5975834.8,11041090.2,,6412188.7,,94.1,137.2,92.3,135.3,1918.5,7.7,41.88679295,-87.6256306,"(41.88679295, -87.6256306)"
2018,175523,222 West Hubbard Street,Submitted,222 West Hubbard Street,60654,4.0,false,NEAR NORTH SIDE,Office,66095,1905,1,,73,2906713.5,2163730,,,,76.7,157.5,75.2,155.3,598.5,9.1,41.89022006,-87.63488473,"(41.89022006, -87.63488473)"
2018,233920,SoNo Condominium Association,Not Submitted,860 W Blackhawk St,60642,0.0,false,NEAR NORTH SIDE,,402578,,1,7456,,,,,,,,,,,,,41.90876793,-87.65062844,"(41.90876793, -87.65062844)"
2018,158061,Edgewater Medical Center (vacant),Exempt,5700 N ASHLAND AVE,60660,,true,EDGEWATER,,233844,,1,,,,,,,,,,,,,,41.98552836,-87.67026391,"(41.98552836, -87.67026391)"
2018,140771,Renaissance North,Not Submitted,551 W. North Avenue,60610,0.0,false,NEAR NORTH SIDE,Multifamily Housing,80000,2003,1,3216,,,,,,,,,,,,,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,172132,Claridge House,Not Submitted,1244 N Dearborn St,60610,0.0,false,NEAR NORTH SIDE,,73450,,1,5083,,,,,,,,,,,,,41.9052343,-87.63045029,"(41.9052343, -87.63045029)"
2018,251555,ColumExpAcdm-CPS,Submitted,4520 S Kedzie Ave,60632,3.0,false,BRIGHTON PARK,K-12 School,108052,2001,1,717,67,3366836.4,2336724.1,,,,52.8,110,52.3,109.4,684.2,6.3,41.81092719,-87.7044227,"(41.81092719, -87.7044227)"
2018,254342,3110 N Sheridan Condominiums,Not Submitted,3110 N. Sheridan,60657,0.0,false,Lake View,Multifamily Housing,120000,1964,1,4625,18,7144100.2,,,,,61.2,168.5,,,1199.2,10,41.9391704,-87.64565,"(41.9391704, -87.64565)"
2018,226985,(IL353) - 7321 S. Shore Co-Operative Apts. Inc,Submitted,"7321 S. Shore Dr. Apt.,",60649,2.0,false,SOUTH SHORE,Multifamily Housing,171630,1926,1,6034,44,1288681.7,16963063.1,,,,106.3,124.8,106.8,125.3,1115.4,6.5,41.76367663,-87.56017328,"(41.76367663, -87.56017328)"
2018,253965,Bauer Building,Submitted,224-230 W Huron St,60654,3.5,false,NEAR NORTH SIDE,Office,66043,1903,1,897,68,3140684.6,1355140.9,,,,68.1,154.7,67.1,153.7,594.5,9,41.89158015,-87.63783734,"(41.89158015, -87.63783734)"
2018,251344,03470-Elston & Addison,Submitted,3570 North Elston,60618,2.0,false,AVONDALE,Supermarket/Grocery Store,55024,1983,1,1576,46,9809459.1,4150800.1,,,,253.7,578.4,254.9,579.2,1852.4,33.7,41.94511719,-87.70845236,"(41.94511719, -87.70845236)"
2018,160285,Michigan Avenue Associates LLC,Submitted,2001 S Michigan,60616,3.0,false,NEAR SOUTH SIDE,Multifamily Housing,490215,1969,1,44167,65,8360754.6,40010822.9,,,,98.7,133.5,100,134.8,3516.1,7.2,41.855384,-87.62384,"(41.855384, -87.62384)"
2018,100418,Morgan Park-CPS,Submitted,1744 W Pryor Ave,60643,4.0,false,MORGAN PARK,K-12 School,269480,1921,1,2056,92,6830646.6,8807593.3,,,,58,105.3,58.3,105.7,1604.2,6,41.69164701,-87.66578473,"(41.69164701, -87.66578473)"
2018,244591,630 North State Parkway Condo,Submitted,630 North State,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,244750,2001,1,10319,1,9473998,22135335.1,,6436415.7,,155.4,227.3,156.3,228.1,,,41.89359009,-87.62848984,"(41.89359009, -87.62848984)"
2018,253993,(IL192) -2500 Lakeview Association,Submitted,2500 N. Lakeview,60614,2.0,false,Lincoln Park,Multifamily Housing,248335,1975,1,5568,26,13397310.1,2514828.5,,,,64.1,161.7,62.4,157,2362.4,9.5,41.9217371,-87.65392,"(41.9217371, -87.65392)"
2018,118831,10725-Bucktown,Submitted,2140 N. Elston Ave,60614,4.0,false,LOGAN SQUARE,Retail Store,130345,2005,1,588,90,4027156.3,325900,,,,33.4,89.1,33.2,88.7,687.3,5.3,41.92048214,-87.67180668,"(41.92048214, -87.67180668)"
2018,251768,213 West Institute Place,Submitted,213 West Institute Place,60610,4.0,false,NEAR NORTH SIDE,Office,155385,1931,1,3471,75,5588119,1192190,,,,43.6,108.8,43.3,108.2,993,6.4,41.89719013,-87.63519683,"(41.89719013, -87.63519683)"
2018,253957,Silver Coast Citadel Condominium Association,Submitted,7201-09 S Yates Blvd.,60649,1.0,false,SOUTH SHORE,Multifamily Housing,101200,1926,1,9170,9,1732582.9,9807020.8,,,,114,149.7,115.7,151.5,809.1,8,41.76263015,-87.57255287,"(41.76263015, -87.57255287)"
2018,101807,Fine Arts Building,Submitted,408 410 S. Michigan Ave,60605,2.5,false,LOOP,Office,160558,1884,1,2168,42,3478005.1,14181341,,,,110,153.4,110.6,154,1331.9,8.3,41.87645683,-87.62485929,"(41.87645683, -87.62485929)"
2018,243703,The Newport CA,Submitted,4800 S. Chicago Beach Drive,60615,4.0,false,KENWOOD,Multifamily Housing,770012,1963,2,33078,69,8404800.1,67689736.4,,,,98.8,122.9,100.5,124.6,4993.6,6.5,41.80656841,-87.58670323,"(41.80656841, -87.58670323)"
2018,242172,Two East Oak Condominium Association,Submitted,Two East Oak Street,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,253772,1971,1,10539,27,8346181.9,18634087.8,,,,106.3,169.2,107,168.8,2378.3,9.4,41.900744,-87.6282,"(41.900744, -87.6282)"
2018,138293,4617 4625 N SHERIDAN RD,Not Submitted,4617 4625 N SHERIDAN RD,60640,0.0,false,UPTOWN,,51699,,1,6538,,,,,,,,,,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2018,235635,Hermitage on Huron Condominium (235635),Submitted,70 West Huron Street,60654,2.5,false,NEAR NORTH SIDE,Multifamily Housing,263120,1985,1,8568,37,6404317.2,17889277.1,,,,92.3,139.5,90.5,136.3,2015.6,7.7,41.89525082,-87.63086103,"(41.89525082, -87.63086103)"
2018,158083,Renaissance Ohare,Submitted,8500 west bryn mawr ave,60631,3.5,false,OHARE,Hotel,314254,2003,1,9380,56,15520283.8,18428205.7,,,,108,199.9,109.1,200.1,3560.8,11.3,41.98244678,-87.84101094,"(41.98244678, -87.84101094)"
2018,252265,Whitmore Apartments,Submitted,417-21 S Central,60644,4.0,false,AUSTIN,Multifamily Housing,68783,2000,3,1108,99,452816.8,2818656.6,,,,47.6,61.5,46.4,60.3,225,3.3,41.88764355,-87.76514926,"(41.88764355, -87.76514926)"
2018,252088,Pueblo Commons Condominium Association,Submitted,8444 W Wilson Ave,60656,4.0,false,OHARE,Multifamily Housing,249000,1960,4,10771,99,1282154.5,10424399.9,,,,47,58.4,48.3,59.5,767,3.1,41.96376382,-87.83852632,"(41.96376382, -87.83852632)"
2018,116550,2019 - 4161 S Drexel,Submitted,4161 S. Drexel,60653,4.0,false,OAKLAND,Multifamily Housing,61104,1991,1,4219,,683566.6,,,,,11.2,31.3,11.2,31.3,113.7,1.9,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,250080,Albany Terrace Apartments,Submitted,3030 W. 21ST PLACE,60623,3.5,false,SOUTH LAWNDALE,Multifamily Housing,262612,1974,1,72030,80,5116358.8,15190216.9,,,,77.3,115.3,77.5,115.5,1658,6.3,41.85331733,-87.70144548,"(41.85331733, -87.70144548)"
2018,254375,Pulaski Promenade,Submitted,4064-4200 South Pulaski Road,60632,4.0,false,Archer Heights,Lifestyle Center,122764,2016,2,1706,,5645215.4,1026820.8,,,,54.3,137.5,53.9,136.1,993.7,8.1,41.81969666,-87.69450689,"(41.81969666, -87.69450689)"
2018,251582,Fuller-CPS,Submitted,4214 S Saint Lawrence Ave,60653,3.5,false,GRAND BOULEVARD,K-12 School,91800,1968,1,508,79,1503670.4,4040446.4,,,,60.4,92.1,58.5,90.1,464.8,5.1,41.8180688,-87.61228957,"(41.8180688, -87.61228957)"
2018,175479,5858 N Broadway,Submitted,5858 North Broadway Street,60660,2.5,false,EDGEWATER,Multifamily Housing,68000,2008,1,1390,37,2155786.9,2397598.5,,,,67,125.8,66.5,125.5,486,7.1,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,160399,Cityfront Place,Submitted,400 North McClurg,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,474551,1991,1,15846,65,13244551.5,22245961.5,,,,74.8,127.4,74.2,125.6,3385,7.1,41.88919665,-87.61813032,"(41.88919665, -87.61813032)"
2018,132408,Sheridan Shores Nursing Rehabilitation,Not Submitted,5838 N. Sheridan Rd.,60660,0.0,false,EDGEWATER,Senior Care Community,50092,1974,1,7934,,2782529,,,,,,,,,,,41.9884026,-87.65567064,"(41.9884026, -87.65567064)"
2018,254165,Campion Hall-ID# 254165,Submitted,6551 N Sheridan Rd,60626,4.0,false,Rogers Park,Residence Hall/Dormitory,80742,1970,1,,84,2638001.1,1705966.7,,,,53.8,113.7,54.2,113.6,529.5,6.6,42.00163407,-87.66060143,"(42.00163407, -87.66060143)"
2018,251523,Goethe Eleme-CPS,Submitted,2236 N Rockwell Ave,60647,1.5,false,LOGAN SQUARE,K-12 School,80028,1910,1,,38,2498268.8,3296283.3,,,,72.4,130.7,70.7,129.4,590.7,7.4,41.9226618,-87.69327193,"(41.9226618, -87.69327193)"
2018,175262,6800 S NORMAL BLVD,Not Submitted,6800 S NORMAL BLVD,60621,0.0,false,ENGLEWOOD,,53913,,1,2046,,,,,,,,,,,,,41.7761313,-87.64068948,"(41.7761313, -87.64068948)"
2018,252073,118 S Clinton,Submitted,118 S Clinton Street,60661,1.0,false,NEAR WEST SIDE,Office,78751,1910,1,1601,26,6833570.7,,,,,86.8,243,85.1,238.2,1136.9,14.4,41.87993535,-87.64144916,"(41.87993535, -87.64144916)"
2018,104635,"Wolcott Corners, L.L.C.",Submitted,1900-1912 W. Pratt Blvd.,60626,2.0,false,ROGERS PARK,Multifamily Housing,65128,1929,1,3178,46,595551,5192893.8,,,,88.9,109.3,91.3,110.8,374.9,5.8,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,175973,Winchester Hood Garden Homes Trust R-704,Submitted,1940-60 W Hood ave,60660,1.0,false,WEST RIDGE,Multifamily Housing,73600,1951,1,6821,14,2018296.9,8543900.2,,,,143.5,198.7,145.7,198.9,789.6,10.7,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,250087,Fannie Emanuel,Submitted,3916 W. Washington,60624,1.0,false,WEST GARFIELD PARK,Multifamily Housing,94952,1963,1,4602,23,4940831.9,5416810.2,,,,109.1,205.6,106.9,203.3,1109.7,11.7,41.88234002,-87.72390213,"(41.88234002, -87.72390213)"
2018,173712,1155 West Armitage Condominium Association,Not Submitted,1153 1155 W ARMITAGE AVE,60614,0.0,false,LINCOLN PARK,,113040,,1,1274,,,,,,,,,,,,,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018,172053,HighSchool_LeoHS,Submitted,7901 S Sangamon St,60620,4.0,false,AUBURN GRESHAM,K-12 School,111882,1926,1,310,88,769968,7518556.8,,,,74.1,89.8,70.8,86.4,527.4,4.7,41.75029724,-87.64707116,"(41.75029724, -87.64707116)"
2018,251701,UIC College Prep,Submitted,1231 S Damen,60608,3.0,false,NEAR WEST SIDE,K-12 School,83646,1884,1,1063,62,1973457.8,5520797.3,,,,89.6,135.4,,,621.5,7.4,41.86522856,-87.6759051,"(41.86522856, -87.6759051)"
2018,251673,Manuel Perez Elementary -CPS,Exempt,1241 W 19th St,60608,,true,LOWER WEST SIDE,,122958,,1,490,,,,,,,,,,,,,41.85568131,-87.65816971,"(41.85568131, -87.65816971)"
2018,172065,CICERO ANNEX,Submitted,8101-8159 S. CICERO AVE,60652,4.0,false,ASHBURN,Strip Mall,66423,1950,1,1990,,697664.6,1773640.3,,,,37.2,57.4,35.7,55.8,210.3,3.2,41.74475997,-87.74025403,"(41.74475997, -87.74025403)"
2018,175447,Ford City Office,Exempt,7601 S KOSTNER AVE,60652,,true,WEST LAWN,,65270,,1,,,,,,,,,,,,,,41.75452936,-87.7319073,"(41.75452936, -87.7319073)"
2018,109576,7200 Ridge Condominium Association,Submitted,7200 N. Ridge Blvd,60645,4.0,false,WEST RIDGE,Multifamily Housing,62100,1966,1,1639,98,733208.1,1942936.2,,,,43.1,65.9,41.7,63.4,225.2,3.6,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
2018,251724,Mather High-CPS,Submitted,5835 N Lincoln Ave,60659,2.0,false,WEST RIDGE,K-12 School,185689,1957,1,3588,46,6508587.9,10504232.2,,,,91.6,157.5,90.5,156.4,1640.7,8.8,41.98818241,-87.7006023,"(41.98818241, -87.7006023)"
2018,237722,(IL527) - The Darien,Submitted,3100 N. Lake Shore Drive,60657,4.0,false,LAKE VIEW,Multifamily Housing,350000,1951,1,8133,90,3011649.6,19877825,,,,65.4,83.7,66.4,84.8,1556.8,4.4,41.93804047,-87.63807513,"(41.93804047, -87.63807513)"
2018,137144,Union Health Service,Not Submitted,1634 W Polk,60612,0.0,false,NEAR WEST SIDE,Medical Office,51000,1964,1,1658,,3915877.3,,,,,,,,,,,41.8720205,-87.66788149,"(41.8720205, -87.66788149)"
2018,255955,Landmark West Loop,Submitted,1035 W Van Buren Street,60607,2.5,false,NEAR WEST SIDE,Multifamily Housing,250817,2017,1,7314,55,10074472.5,6031367.7,,,,64.2,137.7,63.5,135.8,1996.4,8,41.88,-87.6548399,"(41.88, -87.6548399)"
2018,158646,Lincoln Park 2550 Condominium Association,Submitted,2550 N Lakeview Avenue,60614,4.0,false,LINCOLN PARK,Multifamily Housing,993624,2012,1,10143,95,21140847.5,23425900.2,,,,44.9,84.3,44.5,84,4761.3,4.8,41.92909901,-87.63926719,"(41.92909901, -87.63926719)"
2018,104288,EFA LLC,Submitted,452 Aldine Ave,60657,3.5,false,LAKE VIEW,Multifamily Housing,89000,1966,1,3913,80,1249784.9,5321226,,,,73.8,102.1,73.7,101.9,490.6,5.5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,117179,2019 - 3318 N Lake Shore,Submitted,3318 N. Lake Shore`,60657,4.0,false,LAKE VIEW,Multifamily Housing,116213,1901,1,5123,100,175785.7,,,,,1.5,4.2,1.5,4.2,29.2,0.3,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,102987,2019 - 4048 S. Lake Park,Submitted,4048 S. Lake Park,60653,4.0,false,OAKLAND,Multifamily Housing,55828,1972,1,5316,100,521924.1,,,,,9.3,26.2,9.3,26.2,86.8,1.6,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,172786,The Woodlands of Bronzeville Condominium Association,Not Submitted,619 645 E WOODLAND PARK,60616,0.0,false,DOUGLAS,,101941,,1,,,,,,,,,,,,,,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,251473,Onahan Eleme-CPS,Submitted,6634 W Raven St,60631,1.0,false,NORWOOD PARK,K-12 School,90969,1928,1,1918,25,2109697.3,6747715.2,,,,97.4,142.8,94.5,139.8,709.4,7.8,41.99414851,-87.79250937,"(41.99414851, -87.79250937)"
2018,255944,Aloft Chicago Mag Mile (Marriott),Exempt,243 E Ontario St,60611,,true,NEAR NORTH SIDE,,190742,,1,1759,,,,,,,,,,,,,41.89524,-87.6232,"(41.89524, -87.6232)"
2018,160347,Dwight Lofts LLC,Not Submitted,642 S Clark St,60605,0.0,false,LOOP,,201760,,1,11333,,,,,,,,,,,,,41.87384,-87.630698,"(41.87384, -87.630698)"
2018,252107,dba/Harris Theater for Music and Dance,Submitted,205 E Randolph Street,60601,3.0,false,LOOP,Performing Arts,140160,2003,1,627,,5346764.4,,,1650900,,49.9,117.5,49.8,117.5,976.5,7,41.88401355,-87.62179601,"(41.88401355, -87.62179601)"
2018,172640,232-Senior Suites of Washington Heights,Submitted,848 W. 103rd Street,60643,1.5,false,WASHINGTON HEIGHTS,Senior Care Community,65505,2001,1,5337,33,1908655.7,5085100.5,,,,106.8,163.1,107.7,163.1,587.6,9,41.6981819,-87.66236671,"(41.6981819, -87.66236671)"
2018,251392,Canty Elemen-CPS,Submitted,3740 N Panama Ave,60634,2.0,false,DUNNING,K-12 School,78615,1936,1,283,45,2047531,4396882.6,,,,82,131.7,78.9,128.4,574.2,7.3,41.94793297,-87.82972259,"(41.94793297, -87.82972259)"
2018,159123,(IL500) - 1516 N State Pkwy Condo,Submitted,1516 N. State Pkwy.,60616,4.0,false,NEAR NORTH SIDE,Multifamily Housing,144000,1972,1,2681,88,3093588.7,5599190,,,,60.4,101,59.5,99,812.1,5.6,41.90998274,-87.62925728,"(41.90998274, -87.62925728)"
2018,175334,41-51 N Central Ave,Submitted,41-51 N Central Ave,60644,1.5,false,AUSTIN,Multifamily Housing,55000,1910,1,3603,32,1095501.1,5153456.5,,,,113.6,154.2,114.4,153.8,456,8.3,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018,103745,900 North Michigan,Submitted,900 North Michigan,60611,,true,NEAR NORTH SIDE,Mixed Use Property,2136748,1989,1,71504,,151334176.1,44920241.7,,,,91.8,220.4,91.2,218.5,27562.5,12.9,41.89920885,-87.62650606,"(41.89920885, -87.62650606)"
2018,104238,3510 N. Pine Grove Ave.,Submitted,3510 N. Pine Grove Ave.,60657,2.0,false,LAKE VIEW,Multifamily Housing,71310,1970,1,4732,49,1205415.2,5271793.3,,,,90.8,125,92,126,480.5,6.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,109276,5337 5353 N DELPHIA AVE,Not Submitted,5337 5353 N DELPHIA AVE,60656,0.0,false,OHARE,,67079,,1,3538,,,,,,,,,,,,,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2018,251657,Locke Elemen-CPS,Submitted,2845 N Newcastle Ave,60634,1.5,false,MONTCLARE,K-12 School,112000,1927,1,758,37,3564584.6,6982798,,,,94.2,154.6,93,153.4,963.9,8.6,41.9321161,-87.79631882,"(41.9321161, -87.79631882)"
2018,120931,10 South State,Submitted,10-20 South State Street,60603,4.0,false,LOOP,Retail Store,56109,1970,1,172,65,2604656,340900.8,,,,52.5,136.4,52.4,136.1,451.4,8,41.88127065,-87.62814571,"(41.88127065, -87.62814571)"
2018,251866,Chicago Bulls College Prep,Submitted,2040 W Adams,60612,3.0,false,NEAR WEST SIDE,K-12 School,115289,1905,1,1,68,3087448.5,4862609.7,,,,69,119.3,65.9,116.1,771.9,6.7,41.87909335,-87.67841947,"(41.87909335, -87.67841947)"
2018,251634,Calmeca Fine-CPS,Submitted,3456 W 38th Street,60632,2.0,false,BRIGHTON PARK,K-12 School,108624,2010,1,629,48,4142284,1775161.4,,,,54.5,123.9,53.7,123,783.4,7.2,41.82509374,-87.7114156,"(41.82509374, -87.7114156)"
2018,164965,S3-Sinai,Not Submitted,2653 W OGDEN AVE,60608,0.0,false,NORTH LAWNDALE,,108060,,1,7787,,,,,,,,,,,,,41.86174002,-87.69294361,"(41.86174002, -87.69294361)"
2018,159655,3000 North Sheridan,Submitted,3000 North Sheridan,60657,4.0,false,LAKE VIEW,Multifamily Housing,223574,1931,1,5082,95,680781,16449242.4,,,,76.6,85.8,78,87.3,987,4.4,41.9367866,-87.63982583,"(41.9367866, -87.63982583)"
2018,105315,468 West Melrose Street,Submitted,468 W Melrose St,60657,4.0,false,LAKE VIEW,Multifamily Housing,55460,1961,1,3624,97,802758.3,2494487.8,,,,59.5,87.8,,,266,4.8,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,250092,Judge Harry M. Fisher Apartments,Submitted,5821 N. Broadway Street,60660,2.5,false,EDGEWATER,Multifamily Housing,173733,1964,1,5271,56,4854689.1,8698610.8,,,,78,130.8,77.1,129.9,1269.7,7.3,41.98763096,-87.65981408,"(41.98763096, -87.65981408)"
2018,251394,Hale Element-CPS,Submitted,6140 S Melvina Ave,60638,3.0,false,CLEARING,K-12 School,99233,1953,1,1176,65,1411250.6,5667878.8,,,,71.3,99.8,67.9,96.3,535.8,5.4,41.77825461,-87.77898519,"(41.77825461, -87.77898519)"
2018,254015,Senate Apartments,Submitted,"5801 N. Pulaski Rd., Bldg. G",60646,3.0,false,North Park,Residential Care Facility,191550,1981,1,,,7064157,9030236.3,,,,84,152.8,84.1,149.8,1654.9,8.6,41.9995854,-87.77148,"(41.9995854, -87.77148)"
2018,104834,515-523 W. Barry Ave.,Submitted,515 W. Barry Ave.,60657,3.5,false,LAKE VIEW,Multifamily Housing,58593,1967,1,2867,57,863580.6,4305198.6,,,,88.2,118.4,89.4,119.6,372.3,6.4,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,167562,Lincoln Park-CPS,Submitted,2016 N Orchard,60614,3.0,false,LINCOLN PARK,K-12 School,341821,1901,1,2095,65,6116729.9,19765053.7,,,,75.7,110.8,72.5,107.6,2067.4,6,41.91836118,-87.64617038,"(41.91836118, -87.64617038)"
2018,105006,"5527-5541 N. Kenmore, LLC",Submitted,5527 5539 N. Kenmore Ave.,60640,4.0,false,EDGEWATER,Multifamily Housing,79000,1915,1,3449,97,567726.1,3285559.9,,,,48.8,63.8,47.8,62.7,269,3.4,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
